timestamp,device_id,temperature,power_consumption,user_activity,device_mode,anomaly_flag,decision_label
23/07/2022 11:00,1309,20.77495489,127.8250983,Sleep,Auto,0,Normal
20/06/2022 14:00,1853,24.96985517,332.4664778,Sleep,Standby,0,Warning
12/05/2022 15:00,1789,26.32946962,200.2325474,Idle,Standby,0,Normal
17/03/2022 13:00,1847,18.17813875,347.2257646,Sleep,Auto,0,Critical
12/04/2022 02:00,1074,21.48823648,282.6068325,Idle,Auto,0,Critical
14/06/2022 14:00,1496,26.59795002,465.6163532,Sleep,Standby,1,Normal
04/07/2022 12:00,1088,24.70454102,47.39037382,Active,Manual,0,Normal
31/03/2022 06:00,1725,22.17779669,78.04606353,Active,Manual,0,Normal
09/03/2022 18:00,1479,26.39836495,50.04615074,Active,Manual,0,Critical
02/02/2022 21:00,1782,29.60852597,345.6656608,Idle,Manual,0,Warning
07/06/2022 18:00,1538,22.93119415,243.7517217,Idle,Standby,0,Critical
19/03/2022 16:00,1214,28.45197237,358.2289433,Idle,Auto,0,Normal
30/04/2022 09:00,1680,26.00759898,206.966759,Sleep,Standby,0,Normal
06/02/2022 07:00,1788,26.19400944,145.2910177,Sleep,Standby,0,Normal
17/05/2022 07:00,1489,27.69603633,251.9372323,Sleep,Manual,0,Normal
09/06/2022 17:00,1450,19.3297971,486.6363653,Idle,Auto,0,Normal
04/01/2022 01:00,1125,24.08032483,65.05567294,Active,Standby,0,Normal
15/03/2022 00:00,1868,23.77905253,493.4142797,Active,Manual,0,Normal
01/03/2022 05:00,1848,26.24102799,417.4151382,Active,Auto,0,Normal
25/06/2022 21:00,1726,18.49593182,147.9556346,Active,Manual,0,Normal
15/07/2022 13:00,1264,18.21675541,49.66693192,Idle,Auto,0,Normal
02/07/2022 01:00,1453,19.75879099,58.04228235,Idle,Standby,0,Normal
10/07/2022 15:00,1022,29.31076697,304.4560841,Idle,Standby,0,Normal
08/06/2022 17:00,1957,20.41346359,24.19442348,Active,Auto,0,Normal
04/04/2022 12:00,1235,25.03677258,479.674648,Active,Manual,1,Normal
07/05/2022 23:00,1498,26.99191281,347.1404244,Idle,Manual,0,Normal
12/04/2022 21:00,1576,18.80440927,81.8837328,Active,Standby,0,Normal
21/01/2022 14:00,1151,25.07796153,138.7444442,Idle,Standby,0,Normal
11/05/2022 10:00,1863,19.20000922,382.5759431,Sleep,Auto,0,Normal
30/06/2022 01:00,1714,24.94432295,259.8095613,Idle,Auto,0,Normal
03/07/2022 05:00,1548,20.13514324,79.2941632,Idle,Standby,0,Warning
18/02/2022 12:00,1013,25.36631765,268.9912009,Active,Auto,0,Normal
05/06/2022 14:00,1470,20.8510466,330.0853874,Sleep,Standby,1,Normal
14/03/2022 02:00,1118,18.85493513,284.0302398,Sleep,Auto,0,Normal
20/07/2022 12:00,1092,29.8523653,131.3063519,Idle,Standby,0,Normal
11/04/2022 02:00,1537,21.66811984,97.82366014,Sleep,Auto,0,Warning
22/05/2022 19:00,1018,29.8311061,61.74972239,Idle,Auto,0,Normal
26/01/2022 18:00,1898,18.55173486,197.4079787,Active,Standby,0,Normal
12/03/2022 17:00,1386,18.9206642,463.4721197,Sleep,Manual,0,Normal
30/05/2022 17:00,1879,24.82518844,314.8315764,Idle,Auto,0,Normal
23/03/2022 13:00,1242,25.4427669,497.2175012,Idle,Manual,0,Normal
20/02/2022 21:00,1762,20.85374969,295.5202603,Idle,Manual,0,Normal
28/03/2022 09:00,1586,24.99892802,461.2737175,Active,Manual,0,Warning
23/05/2022 02:00,1038,24.56135521,361.4212887,Active,Standby,0,Normal
06/02/2022 05:00,1764,24.72251145,57.53640831,Active,Standby,0,Normal
24/04/2022 06:00,1570,21.47564372,23.59200355,Idle,Auto,0,Normal
13/02/2022 10:00,1301,28.40304621,96.41915989,Idle,Manual,0,Warning
26/02/2022 17:00,1806,29.87184603,138.3788979,Idle,Manual,0,Critical
15/01/2022 20:00,1511,26.19958342,338.4132651,Sleep,Manual,0,Normal
18/02/2022 10:00,1690,19.48293254,456.7274792,Active,Auto,0,Normal
26/04/2022 05:00,1066,20.44878715,484.2773848,Sleep,Standby,0,Warning
16/05/2022 12:00,1479,23.11848661,309.2078053,Sleep,Manual,0,Normal
01/03/2022 22:00,1137,24.27858838,195.2812588,Sleep,Standby,0,Normal
31/05/2022 03:00,1064,18.61493452,273.4253323,Active,Standby,0,Normal
25/07/2022 20:00,1018,29.52056305,487.0102578,Active,Manual,0,Normal
11/07/2022 09:00,1114,27.28399348,88.14262226,Active,Manual,0,Normal
01/06/2022 15:00,1729,25.88347781,331.273008,Sleep,Standby,0,Normal
22/02/2022 05:00,1068,23.16734506,136.9502684,Sleep,Manual,0,Normal
21/05/2022 05:00,1241,26.76502993,68.48772258,Idle,Manual,0,Normal
14/01/2022 20:00,1096,20.97721453,79.10478081,Sleep,Standby,0,Normal
03/06/2022 22:00,1640,24.95177857,225.8611935,Idle,Auto,0,Normal
29/05/2022 16:00,1474,25.44713704,99.2129505,Active,Auto,0,Normal
24/04/2022 16:00,1808,22.07114188,446.7766436,Sleep,Auto,0,Normal
02/06/2022 19:00,1733,22.77404897,407.2663681,Idle,Standby,0,Normal
09/03/2022 22:00,1479,28.71483182,58.61172472,Sleep,Manual,1,Warning
16/02/2022 12:00,1684,19.33541651,237.8975855,Idle,Manual,0,Warning
19/03/2022 01:00,1206,28.11665154,205.735806,Idle,Manual,0,Normal
29/05/2022 02:00,1347,29.44779654,365.18784,Sleep,Standby,0,Normal
12/05/2022 09:00,1504,20.92961427,57.10961096,Sleep,Auto,0,Normal
17/05/2022 01:00,1475,21.15636485,360.8354463,Sleep,Manual,0,Warning
11/03/2022 09:00,1077,26.81283888,63.36203087,Active,Auto,0,Normal
19/01/2022 13:00,1223,27.21352586,158.4905102,Idle,Auto,0,Normal
04/04/2022 13:00,1012,27.58334922,24.25381964,Sleep,Auto,0,Normal
19/01/2022 20:00,1543,29.86065116,280.7369497,Idle,Standby,0,Normal
06/03/2022 15:00,1048,20.05859675,101.7096105,Idle,Manual,0,Warning
04/07/2022 18:00,1720,18.1705853,177.038521,Idle,Manual,0,Normal
04/05/2022 02:00,1347,26.34442994,397.1556849,Sleep,Standby,0,Critical
01/01/2022 14:00,1485,29.47503186,454.5665492,Idle,Manual,0,Normal
01/06/2022 04:00,1565,21.49145854,24.71365075,Sleep,Manual,0,Normal
09/02/2022 09:00,1276,27.81260833,332.5482489,Idle,Standby,1,Normal
11/01/2022 07:00,1252,26.48437673,326.9182617,Active,Standby,0,Warning
15/07/2022 17:00,1482,27.91791423,157.2648281,Idle,Standby,0,Warning
16/01/2022 00:00,1741,21.39606307,299.2338342,Active,Manual,0,Normal
14/07/2022 00:00,1750,20.54096521,162.3999318,Active,Manual,0,Warning
09/03/2022 06:00,1331,20.05013808,364.1180248,Sleep,Standby,0,Normal
06/04/2022 23:00,1166,26.05767128,475.0304568,Idle,Auto,0,Warning
22/06/2022 13:00,1503,23.11517838,457.5127879,Active,Manual,0,Warning
13/05/2022 00:00,1021,22.85941629,270.311934,Sleep,Standby,0,Normal
14/04/2022 06:00,1267,24.52153687,401.2935618,Idle,Standby,0,Normal
25/06/2022 14:00,1822,21.46684208,259.8909625,Sleep,Manual,0,Normal
24/06/2022 04:00,1618,22.6896197,255.2529072,Sleep,Standby,0,Normal
23/07/2022 12:00,1745,25.98248457,332.0620147,Idle,Standby,0,Warning
12/05/2022 19:00,1933,18.91745432,247.2312529,Active,Manual,0,Normal
21/01/2022 10:00,1711,21.36498121,453.7866127,Active,Auto,0,Normal
05/02/2022 22:00,1872,20.9790357,408.9213082,Idle,Standby,0,Critical
14/03/2022 12:00,1566,20.27925709,194.1310669,Active,Standby,0,Warning
20/06/2022 19:00,1960,19.7825952,320.7757389,Active,Standby,0,Normal
02/07/2022 17:00,1349,25.91777235,467.6204879,Active,Auto,0,Normal
12/04/2022 23:00,1663,25.07699678,443.2246257,Active,Auto,0,Normal
26/06/2022 06:00,1786,18.49656047,420.0084993,Idle,Standby,0,Normal
22/01/2022 02:00,1262,23.4555891,423.6453284,Sleep,Standby,0,Normal
22/04/2022 13:00,1108,28.82159987,491.0296034,Idle,Manual,0,Normal
05/05/2022 19:00,1421,19.6893915,449.5807135,Sleep,Manual,0,Normal
22/03/2022 22:00,1038,22.06788117,138.617449,Sleep,Manual,0,Normal
20/02/2022 22:00,1831,20.2983581,56.41692792,Idle,Manual,0,Normal
16/02/2022 09:00,1005,18.83573746,300.4829644,Sleep,Manual,0,Critical
21/03/2022 09:00,1230,29.29588778,438.2017844,Idle,Auto,0,Normal
23/05/2022 15:00,1730,22.50529767,307.9165677,Active,Manual,0,Normal
20/03/2022 05:00,1938,28.63789423,148.2201513,Idle,Standby,0,Normal
14/07/2022 16:00,1649,18.34229798,178.7644713,Active,Standby,0,Critical
19/01/2022 01:00,1788,26.57212251,236.8826793,Idle,Standby,1,Warning
09/04/2022 12:00,1562,25.2525958,51.06137127,Sleep,Standby,0,Normal
12/05/2022 10:00,1440,27.68303102,268.6310979,Active,Standby,0,Normal
29/04/2022 03:00,1942,28.92571237,20.70676645,Sleep,Auto,0,Normal
29/03/2022 04:00,1908,28.84585479,253.3488486,Idle,Auto,0,Normal
06/05/2022 10:00,1030,19.40007843,200.3385176,Sleep,Standby,0,Normal
12/05/2022 18:00,1097,20.12757255,58.61126278,Idle,Standby,0,Normal
03/05/2022 17:00,1431,22.1977217,480.1627873,Sleep,Manual,0,Normal
13/06/2022 04:00,1109,20.47072793,307.3747888,Idle,Standby,0,Normal
02/05/2022 12:00,1440,29.26058194,281.3947507,Idle,Auto,0,Normal
15/02/2022 22:00,1661,28.29727771,270.630495,Idle,Standby,0,Warning
02/03/2022 08:00,1768,21.19096412,29.07254257,Idle,Manual,0,Warning
13/03/2022 16:00,1452,24.72746203,376.0322328,Active,Standby,0,Normal
08/07/2022 06:00,1141,24.76009929,160.8183462,Active,Standby,0,Critical
10/06/2022 02:00,1869,19.05282625,48.03391957,Active,Auto,0,Warning
07/01/2022 12:00,1609,19.35667163,173.3541082,Idle,Manual,0,Normal
05/05/2022 02:00,1546,28.09921689,168.0414594,Sleep,Auto,0,Normal
15/03/2022 21:00,1535,25.19258223,68.54446735,Sleep,Manual,0,Warning
26/01/2022 15:00,1980,25.05022706,309.2349186,Idle,Auto,0,Warning
27/01/2022 19:00,1251,20.05257107,320.0566911,Idle,Standby,0,Normal
22/03/2022 15:00,1000,19.14720062,260.5749626,Idle,Auto,0,Normal
28/06/2022 05:00,1523,23.92652966,168.8514927,Idle,Auto,0,Normal
14/02/2022 12:00,1649,29.27622329,191.2749827,Idle,Manual,0,Normal
05/07/2022 14:00,1513,22.70098791,102.3073093,Active,Standby,0,Warning
23/06/2022 02:00,1492,28.90945154,32.03007562,Active,Standby,0,Warning
26/06/2022 15:00,1923,26.61957641,262.1452368,Active,Auto,0,Normal
22/07/2022 20:00,1581,26.14816164,370.2502697,Idle,Standby,0,Warning
14/01/2022 18:00,1437,18.53799205,93.00506506,Idle,Manual,0,Normal
27/03/2022 17:00,1439,22.50787511,347.0508249,Active,Standby,0,Normal
21/04/2022 06:00,1387,22.3826936,112.2620706,Sleep,Standby,0,Warning
02/04/2022 07:00,1921,19.70169864,375.813392,Sleep,Manual,0,Normal
26/01/2022 22:00,1442,29.26284041,437.7310508,Idle,Manual,0,Normal
08/03/2022 11:00,1607,21.65019616,461.0780932,Sleep,Manual,0,Normal
02/05/2022 11:00,1140,18.00762514,382.7243549,Idle,Manual,0,Normal
20/07/2022 21:00,1108,28.3530042,441.8749798,Sleep,Manual,0,Normal
12/06/2022 10:00,1781,18.34647825,421.1831353,Active,Manual,0,Normal
21/03/2022 23:00,1202,27.24436038,406.0369277,Sleep,Auto,1,Normal
23/06/2022 21:00,1991,26.31178505,403.2345828,Sleep,Standby,0,Normal
06/07/2022 13:00,1036,28.532103,450.798615,Sleep,Manual,0,Normal
01/02/2022 11:00,1610,29.50749449,31.36558637,Sleep,Manual,0,Normal
22/01/2022 14:00,1502,28.23905787,50.85175781,Active,Auto,0,Normal
08/06/2022 11:00,1640,28.89135072,279.4694566,Sleep,Auto,0,Normal
02/01/2022 08:00,1913,29.92685313,11.45414847,Active,Standby,0,Normal
03/05/2022 09:00,1242,20.64805147,301.4978857,Active,Manual,1,Normal
18/02/2022 05:00,1091,29.63247451,111.9921987,Active,Auto,0,Normal
01/02/2022 00:00,1636,27.01003407,491.0359019,Idle,Standby,0,Warning
04/03/2022 09:00,1796,21.62864382,387.1399932,Active,Manual,0,Normal
25/05/2022 03:00,1016,25.27563551,147.4857464,Active,Manual,0,Normal
06/06/2022 11:00,1219,26.2578511,49.50469264,Idle,Manual,0,Normal
18/04/2022 23:00,1953,23.13136088,16.79105078,Active,Auto,0,Normal
02/02/2022 15:00,1853,28.35353358,260.919321,Idle,Auto,0,Critical
26/05/2022 13:00,1315,28.73895021,89.15048338,Idle,Standby,0,Normal
03/05/2022 21:00,1500,24.02421363,216.0119953,Idle,Manual,0,Warning
10/01/2022 13:00,1392,19.57184475,67.32911509,Idle,Standby,0,Normal
05/02/2022 17:00,1628,26.43903787,262.0256045,Idle,Standby,0,Normal
05/04/2022 10:00,1535,25.83765558,456.5354303,Active,Standby,0,Normal
28/06/2022 02:00,1867,25.13712572,462.8408007,Active,Standby,0,Normal
18/01/2022 00:00,1640,25.54243952,208.5208506,Sleep,Manual,0,Normal
08/01/2022 02:00,1098,29.42873709,232.0167743,Sleep,Auto,0,Warning
23/01/2022 12:00,1862,29.77871481,42.39648228,Sleep,Auto,0,Normal
03/04/2022 02:00,1062,20.90674405,444.1100728,Idle,Standby,0,Warning
07/04/2022 00:00,1589,20.69513,75.30232966,Sleep,Auto,0,Warning
17/04/2022 23:00,1548,22.30730748,145.0950569,Active,Manual,0,Normal
26/01/2022 13:00,1056,25.68307536,350.7274902,Active,Manual,0,Normal
29/03/2022 13:00,1158,19.18981948,235.8861514,Active,Manual,0,Normal
17/03/2022 08:00,1476,26.01371334,288.6855335,Idle,Standby,0,Normal
24/05/2022 06:00,1259,18.94632442,326.3579224,Idle,Manual,0,Normal
18/02/2022 09:00,1492,23.2398924,203.6675698,Sleep,Auto,0,Normal
26/06/2022 01:00,1878,26.70881306,230.6695317,Active,Standby,0,Normal
10/05/2022 23:00,1018,21.79525409,467.9441706,Sleep,Standby,0,Normal
02/06/2022 04:00,1224,21.08382967,252.8811469,Idle,Auto,0,Warning
09/03/2022 02:00,1888,28.76524075,414.2818792,Active,Standby,0,Normal
22/03/2022 12:00,1451,26.92718789,342.5981982,Sleep,Standby,1,Warning
07/05/2022 03:00,1388,29.87570433,352.5982747,Sleep,Auto,0,Normal
24/01/2022 12:00,1508,22.96500691,427.8483451,Active,Auto,0,Normal
29/05/2022 19:00,1036,23.92934701,123.0544864,Sleep,Auto,0,Normal
26/06/2022 23:00,1109,19.60247535,16.43147962,Sleep,Auto,0,Normal
10/04/2022 12:00,1077,18.37265293,367.8362101,Sleep,Standby,0,Warning
03/03/2022 07:00,1975,20.20588814,116.3748682,Sleep,Standby,0,Normal
