timestamp,device_id,temperature,power_consumption,user_activity,device_mode,anomaly_flag,decision_label
16/01/2022 13:00,1905,19.29212057,43.68279193,Idle,Auto,0,Normal
04/01/2022 07:00,1675,26.10287505,78.26066575,Idle,Standby,0,Normal
06/03/2022 17:00,1591,25.60585369,226.4717922,Sleep,Auto,0,Normal
11/03/2022 13:00,1604,19.09377119,12.79496643,Active,Standby,0,Normal
30/03/2022 19:00,1618,29.54349308,11.40465891,Active,Standby,0,Normal
04/07/2022 23:00,1450,24.86390055,100.0582931,Active,Standby,0,Normal
20/01/2022 09:00,1974,22.2402103,207.6398891,Idle,Manual,0,Normal
11/01/2022 08:00,1235,24.58969004,36.76986881,Active,Standby,0,Normal
08/02/2022 19:00,1778,19.72864182,265.5765451,Sleep,Standby,0,Warning
25/02/2022 15:00,1976,25.66779132,476.9126266,Active,Manual,0,Warning
08/07/2022 12:00,1154,28.60773752,438.0508018,Active,Manual,0,Normal
25/02/2022 18:00,1044,27.83484737,466.0139625,Sleep,Manual,0,Critical
28/02/2022 14:00,1695,23.33193984,403.1909407,Active,Manual,0,Normal
15/02/2022 10:00,1734,27.82793241,207.9335,Sleep,Auto,0,Normal
25/06/2022 09:00,1257,19.07664051,275.9229746,Active,Auto,0,Normal
31/01/2022 22:00,1193,23.7812948,69.50026967,Sleep,Standby,0,Normal
07/04/2022 19:00,1795,19.31319441,497.256883,Sleep,Manual,0,Warning
31/05/2022 01:00,1842,27.92440519,323.7172715,Sleep,Auto,0,Normal
30/03/2022 11:00,1649,24.57027348,428.0901982,Idle,Standby,0,Normal
29/03/2022 06:00,1474,26.76124053,492.2975668,Idle,Manual,0,Normal
11/01/2022 00:00,1354,24.66222565,13.3986077,Sleep,Manual,0,Normal
08/04/2022 23:00,1591,23.43167215,247.0552477,Sleep,Auto,0,Normal
27/02/2022 02:00,1235,20.86653282,367.6499141,Active,Manual,0,Normal
14/02/2022 01:00,1857,21.26169922,471.3685306,Active,Standby,0,Normal
20/07/2022 16:00,1233,18.54774111,188.2509892,Idle,Manual,0,Normal
09/01/2022 07:00,1405,22.65910157,53.10498754,Idle,Auto,0,Normal
06/04/2022 00:00,1129,28.17720372,196.4984428,Active,Manual,0,Normal
17/07/2022 21:00,1824,18.16395272,61.08336318,Active,Auto,0,Normal
03/04/2022 12:00,1829,24.70983148,464.9356523,Active,Auto,0,Normal
18/07/2022 19:00,1297,23.32442654,241.2946695,Sleep,Manual,0,Normal
28/04/2022 11:00,1950,25.46638922,81.98914631,Sleep,Auto,0,Normal
12/05/2022 06:00,1197,26.30820554,108.9578386,Active,Standby,1,Normal
27/06/2022 08:00,1412,24.79104042,484.2701442,Sleep,Standby,0,Warning
10/05/2022 11:00,1180,29.66623664,343.2457508,Sleep,Auto,0,Normal
24/03/2022 05:00,1383,21.49755697,434.5342108,Sleep,Manual,0,Normal
27/02/2022 07:00,1049,22.27844752,58.50745607,Idle,Auto,0,Normal
15/06/2022 08:00,1527,24.60342833,432.8356135,Sleep,Manual,0,Normal
19/06/2022 06:00,1331,25.60918708,460.5336507,Active,Manual,0,Normal
05/07/2022 05:00,1059,21.96332694,110.2302102,Idle,Manual,0,Normal
29/05/2022 05:00,1850,20.0873236,93.27798776,Active,Manual,0,Warning
10/02/2022 04:00,1102,28.80136739,488.8558571,Sleep,Auto,0,Normal
08/01/2022 11:00,1135,29.60453815,290.7402225,Sleep,Auto,0,Normal
04/06/2022 02:00,1158,28.99908302,156.4979472,Active,Manual,0,Normal
09/06/2022 05:00,1432,21.12346933,448.0242508,Sleep,Auto,0,Normal
23/07/2022 06:00,1518,25.28843474,223.2407731,Sleep,Auto,0,Normal
12/06/2022 11:00,1121,21.77132062,106.323783,Sleep,Auto,0,Normal
06/07/2022 23:00,1070,21.6098356,271.2221517,Active,Manual,0,Normal
15/05/2022 22:00,1852,24.77575478,495.1040371,Active,Auto,0,Warning
04/05/2022 22:00,1430,19.38742989,18.53395115,Active,Manual,0,Normal
30/05/2022 04:00,1892,18.68261582,388.783253,Sleep,Manual,0,Normal
01/05/2022 07:00,1137,18.09206567,94.53151366,Idle,Auto,0,Normal
18/04/2022 07:00,1745,25.53156931,347.1149487,Sleep,Manual,0,Warning
01/03/2022 03:00,1984,20.49862962,208.5056264,Sleep,Manual,0,Warning
12/06/2022 19:00,1950,22.65560482,480.1537558,Active,Standby,0,Normal
14/07/2022 17:00,1153,26.11155787,496.8735994,Sleep,Manual,0,Normal
24/07/2022 06:00,1322,25.19753495,417.0974547,Idle,Manual,0,Warning
19/03/2022 12:00,1370,19.99573632,343.0892418,Active,Manual,0,Normal
01/01/2022 08:00,1529,28.70315723,278.0559188,Sleep,Manual,0,Normal
01/05/2022 14:00,1798,26.99737166,47.05784881,Sleep,Auto,0,Normal
29/04/2022 15:00,1596,27.41246878,331.5882843,Idle,Auto,0,Normal
02/06/2022 16:00,1133,23.72533213,115.0349539,Idle,Standby,0,Normal
07/01/2022 00:00,1139,28.83090409,321.0434492,Idle,Standby,0,Warning
29/03/2022 16:00,1037,18.42551306,250.2501253,Active,Standby,0,Normal
11/05/2022 23:00,1281,24.71420586,104.5753037,Sleep,Auto,0,Normal
05/02/2022 01:00,1243,22.94972154,207.2559935,Active,Auto,0,Normal
17/02/2022 00:00,1889,24.42690688,195.4438215,Sleep,Standby,0,Normal
07/01/2022 07:00,1526,25.14546539,460.0029387,Idle,Manual,0,Normal
30/05/2022 15:00,1153,22.24897167,69.93849084,Idle,Auto,0,Normal
13/02/2022 20:00,1583,22.12192068,36.51016906,Sleep,Manual,0,Normal
08/03/2022 06:00,1083,22.71426574,125.9068387,Sleep,Auto,0,Warning
06/05/2022 08:00,1643,27.72693976,130.8005455,Idle,Auto,0,Critical
26/03/2022 13:00,1336,18.58996515,447.0664294,Active,Auto,0,Normal
23/05/2022 10:00,1536,26.95948189,177.1225828,Active,Auto,0,Normal
17/03/2022 07:00,1444,29.43959501,92.14522885,Sleep,Standby,0,Normal
23/04/2022 08:00,1464,19.9189194,279.7181768,Active,Auto,0,Normal
07/05/2022 15:00,1712,18.94694518,487.6500399,Sleep,Manual,0,Normal
20/01/2022 16:00,1820,25.20714855,407.0376999,Active,Manual,0,Normal
18/05/2022 01:00,1210,24.89910142,469.3397133,Idle,Standby,0,Normal
19/06/2022 18:00,1432,24.14714321,123.9279467,Sleep,Standby,0,Normal
26/05/2022 16:00,1018,24.41180111,352.5667659,Sleep,Standby,0,Normal
12/01/2022 15:00,1210,22.42890459,475.060717,Sleep,Manual,0,Normal
14/03/2022 13:00,1804,24.7194896,365.3273292,Active,Manual,0,Normal
12/07/2022 16:00,1092,29.82262871,390.5127591,Sleep,Manual,0,Normal
01/05/2022 06:00,1889,22.92925422,208.5753258,Idle,Manual,0,Normal
22/03/2022 21:00,1032,20.17029941,493.5712734,Active,Auto,0,Normal
05/01/2022 04:00,1492,24.75566519,209.2679781,Sleep,Standby,0,Normal
27/04/2022 20:00,1154,23.87831787,44.85331503,Sleep,Standby,0,Normal
29/05/2022 18:00,1647,19.31989573,176.7953891,Sleep,Auto,0,Normal
03/06/2022 12:00,1220,21.92732435,242.8042181,Idle,Standby,0,Normal
02/06/2022 13:00,1284,19.28947029,375.5989554,Sleep,Manual,1,Normal
23/01/2022 02:00,1517,23.06696911,469.5525838,Active,Standby,0,Warning
20/03/2022 14:00,1098,25.77041924,298.5638715,Idle,Standby,0,Normal
29/01/2022 09:00,1266,29.62998831,265.7086289,Sleep,Standby,0,Normal
08/06/2022 02:00,1047,20.59789739,406.2009615,Sleep,Auto,0,Normal
14/06/2022 08:00,1126,18.83537805,325.9587332,Active,Manual,0,Warning
14/07/2022 10:00,1578,22.35956125,204.2026852,Sleep,Manual,0,Normal
26/03/2022 02:00,1485,23.25545399,100.1696319,Idle,Manual,0,Normal
15/02/2022 16:00,1666,26.67114803,153.278491,Sleep,Manual,0,Normal
04/02/2022 13:00,1934,21.26332215,476.5573741,Idle,Manual,0,Normal
27/04/2022 21:00,1361,19.72471165,367.4532296,Idle,Auto,0,Normal
09/06/2022 13:00,1208,19.92335256,310.6629933,Active,Standby,0,Warning
02/07/2022 13:00,1478,21.820992,65.54080124,Active,Manual,0,Normal
12/06/2022 03:00,1872,25.19689154,420.4499289,Active,Auto,0,Normal
01/02/2022 20:00,1700,23.59604147,14.00225906,Active,Standby,0,Normal
26/04/2022 07:00,1460,25.37721314,249.0125979,Sleep,Auto,0,Normal
30/06/2022 08:00,1437,18.8294814,409.3114713,Idle,Standby,0,Normal
18/05/2022 07:00,1300,18.53088846,332.4703256,Active,Manual,0,Warning
02/04/2022 10:00,1339,22.19061795,247.404424,Idle,Manual,1,Normal
09/04/2022 05:00,1644,21.10864314,474.1042407,Active,Auto,0,Normal
23/05/2022 17:00,1347,19.05405803,306.0461357,Sleep,Standby,0,Normal
15/06/2022 19:00,1576,23.0516909,131.2202037,Active,Manual,0,Normal
07/02/2022 23:00,1461,18.55785728,471.3221351,Idle,Standby,0,Normal
12/05/2022 01:00,1078,28.17939362,218.6290671,Active,Auto,0,Normal
11/02/2022 15:00,1866,18.39190453,341.0029234,Sleep,Auto,0,Normal
02/06/2022 05:00,1769,18.86745265,333.4970958,Idle,Standby,0,Normal
14/04/2022 11:00,1696,26.55785739,169.175927,Sleep,Manual,0,Warning
19/06/2022 20:00,1410,28.66094205,387.8159191,Sleep,Manual,0,Normal
09/04/2022 18:00,1950,29.95403968,375.1296918,Active,Manual,0,Warning
21/07/2022 14:00,1053,26.92178301,489.6450198,Idle,Auto,0,Normal
02/01/2022 09:00,1186,26.01866509,26.77111744,Idle,Standby,0,Normal
07/06/2022 21:00,1632,26.95085435,128.8908204,Active,Auto,0,Normal
12/02/2022 12:00,1584,26.39170546,373.8426732,Active,Auto,0,Normal
10/03/2022 15:00,1389,20.73926024,383.7517571,Sleep,Standby,0,Normal
31/01/2022 13:00,1944,26.79777001,488.1610493,Active,Auto,0,Warning
10/07/2022 22:00,1013,19.72979125,10.78407062,Sleep,Auto,0,Normal
17/05/2022 10:00,1760,21.47215133,392.51329,Sleep,Auto,1,Warning
09/03/2022 12:00,1371,27.71652808,489.9748268,Sleep,Auto,0,Normal
11/05/2022 15:00,1124,25.12161598,25.99827423,Sleep,Auto,1,Normal
23/04/2022 01:00,1198,19.0031481,453.3197549,Idle,Manual,0,Normal
23/04/2022 19:00,1474,19.26279761,382.2936896,Sleep,Auto,0,Normal
13/01/2022 09:00,1737,25.14666924,155.6761388,Active,Standby,0,Warning
08/04/2022 11:00,1276,25.92614459,304.9288782,Active,Standby,0,Normal
28/01/2022 05:00,1671,29.66005061,89.77724757,Idle,Standby,0,Warning
07/06/2022 06:00,1765,18.8982749,111.1495398,Idle,Auto,0,Normal
22/02/2022 07:00,1229,25.30808245,439.3843693,Idle,Auto,0,Normal
08/07/2022 08:00,1290,19.9966112,361.0961004,Active,Manual,0,Normal
10/01/2022 14:00,1284,22.91377812,300.4731468,Sleep,Auto,0,Normal
17/05/2022 12:00,1884,25.29831953,304.2134859,Idle,Auto,0,Normal
15/05/2022 14:00,1893,22.61853719,323.6978153,Idle,Auto,0,Normal
29/01/2022 19:00,1161,18.71149211,456.2534396,Sleep,Auto,0,Normal
25/04/2022 18:00,1611,22.83065686,398.8514159,Idle,Auto,0,Normal
22/07/2022 15:00,1109,25.97016507,159.6773742,Active,Manual,1,Critical
10/02/2022 09:00,1745,29.54880017,312.475967,Active,Auto,1,Normal
27/01/2022 09:00,1282,22.28565568,406.8037514,Active,Manual,0,Normal
20/06/2022 12:00,1516,26.19485008,75.18100408,Active,Manual,0,Normal
19/06/2022 21:00,1002,20.01022253,293.7641118,Sleep,Standby,0,Normal
25/02/2022 01:00,1485,22.4943934,157.232499,Sleep,Auto,0,Normal
18/03/2022 07:00,1900,21.91675168,491.5020348,Idle,Manual,0,Normal
01/04/2022 18:00,1180,27.02037538,272.6193664,Sleep,Manual,0,Normal
01/03/2022 01:00,1168,26.11739674,443.5304324,Active,Manual,0,Normal
16/03/2022 06:00,1329,24.99877313,100.9347239,Idle,Standby,0,Normal
16/07/2022 11:00,1426,28.63097458,335.9508536,Active,Auto,0,Normal
15/07/2022 21:00,1464,23.97483102,380.4191395,Idle,Manual,0,Normal
21/06/2022 14:00,1325,28.36778894,128.9347392,Idle,Manual,0,Normal
10/03/2022 20:00,1620,25.2248749,404.8958375,Idle,Auto,0,Warning
03/03/2022 19:00,1850,25.16877147,360.7513422,Sleep,Auto,0,Normal
05/04/2022 19:00,1028,20.16669494,123.1630503,Sleep,Standby,0,Normal
06/02/2022 13:00,1673,26.75506609,149.2990745,Active,Auto,0,Normal
27/05/2022 21:00,1355,19.58226118,275.7872658,Active,Standby,0,Normal
26/03/2022 00:00,1260,19.99819518,428.9892821,Sleep,Auto,0,Normal
18/01/2022 18:00,1711,29.75856323,265.2396027,Sleep,Manual,1,Critical
27/01/2022 02:00,1285,25.49155964,384.5540849,Idle,Manual,0,Normal
08/03/2022 05:00,1128,28.28485089,255.3133365,Idle,Standby,0,Normal
03/04/2022 15:00,1077,29.04479788,446.2086082,Sleep,Standby,0,Normal
03/04/2022 09:00,1986,20.37075421,214.6941414,Sleep,Auto,0,Normal
06/07/2022 19:00,1228,18.65083993,449.605532,Idle,Auto,0,Normal
03/03/2022 21:00,1784,21.48592581,97.81485475,Idle,Auto,0,Normal
14/03/2022 11:00,1958,22.09831823,24.92101616,Idle,Manual,0,Warning
14/04/2022 08:00,1466,23.1012107,253.3814623,Idle,Manual,0,Normal
18/04/2022 16:00,1661,29.59571907,166.2460595,Sleep,Manual,0,Normal
01/05/2022 13:00,1964,22.19714155,159.3508507,Sleep,Standby,0,Normal
07/01/2022 05:00,1093,26.98658332,370.7291662,Sleep,Auto,0,Warning
29/01/2022 04:00,1112,19.89996131,455.0541052,Active,Standby,0,Normal
22/02/2022 13:00,1380,22.43988058,147.2547557,Sleep,Standby,0,Normal
24/07/2022 21:00,1493,26.37909783,463.6352583,Sleep,Standby,0,Normal
01/01/2022 12:00,1349,24.34647707,291.3930021,Sleep,Manual,0,Warning
18/03/2022 09:00,1289,19.61538203,77.24808043,Idle,Auto,0,Normal
16/05/2022 08:00,1709,27.7949435,39.9384614,Active,Standby,0,Normal
04/03/2022 03:00,1154,20.39096531,287.6820505,Idle,Manual,0,Normal
24/04/2022 15:00,1039,19.67562504,468.3240027,Idle,Auto,0,Normal
03/06/2022 14:00,1504,29.74038623,274.8218,Active,Standby,0,Warning
01/03/2022 08:00,1344,20.68303156,376.0498545,Idle,Manual,0,Warning
11/07/2022 21:00,1672,25.32816422,56.45285015,Active,Standby,0,Warning
11/07/2022 11:00,1458,19.35981267,199.7169162,Active,Standby,0,Normal
31/01/2022 11:00,1872,27.89147395,128.8932482,Idle,Auto,0,Normal
21/02/2022 07:00,1872,28.75545741,445.0622429,Sleep,Auto,0,Warning
10/03/2022 02:00,1269,23.34676069,275.5633682,Sleep,Standby,0,Normal
14/06/2022 00:00,1711,21.1273036,101.3619392,Idle,Auto,0,Normal
20/02/2022 10:00,1239,20.78328638,54.28517055,Sleep,Standby,0,Normal
17/05/2022 04:00,1159,18.14100086,221.4232655,Idle,Standby,1,Normal
22/03/2022 14:00,1534,23.15275371,64.32114819,Idle,Auto,0,Normal
24/01/2022 01:00,1702,26.77663482,286.3184742,Active,Auto,0,Warning
21/01/2022 11:00,1201,24.39031924,240.5153939,Sleep,Manual,0,Normal
04/05/2022 10:00,1082,28.15024336,162.3401195,Idle,Auto,0,Normal
08/04/2022 01:00,1495,20.29707968,402.1746257,Active,Auto,0,Normal
02/04/2022 11:00,1508,25.26993352,392.6499482,Active,Auto,0,Normal
08/05/2022 16:00,1060,27.98247092,420.68963,Sleep,Manual,0,Warning
28/01/2022 09:00,1078,18.64693125,389.7842967,Idle,Standby,0,Normal
09/04/2022 22:00,1247,25.66747088,292.5426924,Active,Standby,0,Warning
03/04/2022 17:00,1024,20.96491099,413.2424981,Active,Auto,0,Normal
27/06/2022 16:00,1623,18.39523335,440.2962162,Idle,Auto,0,Normal
18/02/2022 18:00,1238,19.35662901,133.3482696,Idle,Standby,0,Normal
06/01/2022 12:00,1987,23.12871761,440.1142544,Idle,Standby,0,Normal
20/01/2022 15:00,1369,19.19503696,425.3490174,Sleep,Standby,0,Normal
15/05/2022 09:00,1705,18.10496624,201.9481722,Sleep,Auto,0,Normal
28/02/2022 13:00,1784,25.20775441,123.9309335,Idle,Auto,0,Critical
30/04/2022 20:00,1135,20.31589612,343.7318922,Active,Standby,0,Normal
07/07/2022 16:00,1638,21.63350801,328.7472966,Sleep,Standby,0,Normal
15/07/2022 12:00,1525,19.49336491,468.6335226,Idle,Standby,0,Normal
28/04/2022 18:00,1744,28.62930248,486.1044736,Active,Standby,0,Normal
12/01/2022 23:00,1737,20.30117258,365.6387516,Active,Standby,0,Normal
19/03/2022 21:00,1443,27.38013693,125.6340741,Active,Standby,0,Normal
10/05/2022 18:00,1435,22.0633146,441.3091376,Idle,Standby,0,Warning
01/06/2022 01:00,1717,20.7801396,152.9656806,Active,Manual,0,Normal
07/04/2022 08:00,1066,23.93430478,66.13875187,Active,Manual,0,Warning
25/07/2022 03:00,1089,23.50343591,64.24248399,Active,Standby,0,Normal
09/03/2022 10:00,1910,20.29729184,209.0445224,Active,Manual,0,Warning
11/02/2022 10:00,1519,22.61937055,115.6605792,Active,Auto,0,Normal
17/03/2022 03:00,1496,26.29984386,119.5245319,Sleep,Auto,0,Warning
21/04/2022 02:00,1922,25.18458664,281.9023207,Idle,Auto,0,Normal
20/07/2022 02:00,1446,22.63231036,407.4745718,Idle,Manual,0,Normal
28/05/2022 07:00,1088,24.54947939,171.7414719,Sleep,Standby,0,Normal
21/07/2022 07:00,1236,27.05888078,183.904727,Idle,Standby,0,Warning
12/06/2022 23:00,1578,26.65454223,279.7328531,Sleep,Manual,0,Critical
29/03/2022 19:00,1088,19.29941655,267.8019622,Sleep,Standby,1,Normal
07/05/2022 20:00,1027,18.71173629,311.8380239,Active,Manual,0,Warning
18/01/2022 08:00,1912,24.91878165,418.1424419,Sleep,Auto,0,Normal
10/02/2022 17:00,1485,22.64167925,215.0152531,Active,Standby,0,Normal
11/04/2022 17:00,1328,21.67930311,101.6237018,Active,Manual,0,Normal
22/01/2022 01:00,1133,21.10604901,299.8537315,Sleep,Standby,0,Normal
23/06/2022 00:00,1004,20.28487153,329.5300689,Idle,Manual,0,Warning
27/06/2022 07:00,1745,19.14231921,347.5088959,Active,Standby,0,Normal
14/06/2022 05:00,1131,27.60629775,257.7211827,Idle,Manual,0,Normal
18/01/2022 06:00,1833,23.30757336,125.1021192,Active,Standby,0,Normal
22/06/2022 20:00,1991,18.0269932,153.1942172,Active,Manual,0,Normal
19/02/2022 07:00,1382,20.43039325,192.9516266,Idle,Manual,0,Normal
21/01/2022 05:00,1651,28.75207395,365.0754381,Sleep,Standby,0,Critical
07/02/2022 05:00,1531,18.83016237,95.74380338,Idle,Auto,0,Warning
03/02/2022 13:00,1158,26.85017186,383.6126686,Active,Auto,0,Warning
24/01/2022 03:00,1819,26.12226479,156.2180238,Idle,Auto,0,Normal
09/06/2022 09:00,1013,26.95565536,312.6973867,Idle,Standby,0,Normal
19/02/2022 21:00,1062,27.33840716,115.7481431,Sleep,Manual,0,Normal
27/06/2022 05:00,1858,19.50761702,46.24567828,Idle,Manual,0,Normal
19/06/2022 02:00,1880,26.87185799,428.6261513,Idle,Standby,0,Normal
23/02/2022 21:00,1103,27.57794169,400.9397812,Active,Manual,0,Normal
03/04/2022 13:00,1326,18.03146184,283.3506921,Active,Manual,0,Normal
27/05/2022 00:00,1526,20.34478522,24.7420877,Active,Manual,0,Normal
02/06/2022 06:00,1134,28.05581958,468.3723505,Active,Auto,0,Normal
18/07/2022 06:00,1713,27.10462659,389.3543723,Sleep,Manual,0,Normal
06/05/2022 06:00,1994,22.78804201,254.0528611,Idle,Manual,0,Normal
