Device_ID,CPU_Usage (%),Memory_Usage (%),Battery_Level (%),Network_Latency (ms),Packet_Loss (%),Temperature (°C),Uptime (hrs),Workload_Intensity,Error_Count,Failure_Type
3743,50.87029337286932,50.306257508193774,73.27798311687867,94.56916725308288,0.8380509616243107,30.56398284080669,145.42955475937757,3,4,3
3384,49.026952968590976,75.26787251905178,100.0,28.955300738827844,0.877806575816815,36.05841903473926,138.52402183437516,2,4,0
2030,29.54414869603189,62.03192687927179,78.06261650724761,95.8433237139253,0.7323747499965876,54.66311802917859,117.2304660297055,1,9,1
3409,66.22793108983184,46.92073970755623,54.3226793806926,84.26992762789756,0.0,14.795615293809348,183.70097137186187,2,5,0
1970,21.38449795763904,69.35966691383821,90.66008293326313,63.5804843379145,0.6687532551623065,49.999910050596114,59.98296839820252,2,5,3
3991,80.32788110507146,58.06652285552725,100.0,73.87395352951816,1.4457622624359012,49.42230017567836,35.37854186999435,3,7,4
1820,71.30960750130703,32.239541626661605,56.40982759767368,155.42223008614465,1.3844773075575556,47.43009694050077,60.0907053051517,3,6,0
3717,62.51016033662072,56.75743585667052,86.10776250270501,118.55268691076816,0.3511171859864169,51.60952690742562,0.0,1,3,0
3326,63.37483311185025,49.86226469922292,100.0,145.6803608784017,0.3579221597964802,39.34470884511049,127.2464594089497,2,5,1
1457,47.85939280090884,66.33154481325008,40.450450098294525,139.06790599032573,1.11231773510618,39.553723769335576,204.9624759627545,2,7,0
1463,36.005489840148286,52.35040592369787,65.79248942070893,95.18938689797103,0.0,45.8783512186579,74.1634781239073,1,6,3
3345,6.9331416025751125,45.05766049673021,20.251343254471884,105.59909663106288,0.0,36.932273153363695,136.32574593673917,2,9,0
3689,65.13577359973964,30.977947925370312,100.0,84.77709894258852,1.3422489476045998,19.197173827575483,128.40437103058366,3,6,0
1382,38.01214709111956,67.85822891515394,34.03972083013602,46.62830335197504,2.1621263982987946,46.67584960476608,87.6723196212005,2,5,3
2892,50.12844539621876,31.710733002167093,96.4987542440594,123.66683377774837,1.1714773635143267,45.90362208114946,0.0,1,4,0
2833,69.0627326782649,58.81783832206602,86.04867823609253,71.9474573988866,0.5163695876093267,46.82652507292588,188.27805888136305,2,5,0
3309,60.69011296961101,38.61543951644983,53.97087676507874,75.459676675179,0.0,54.49292428403826,75.08677867793755,1,4,0
2507,63.92774894913431,60.35709029182269,75.13639217590757,80.41646952479837,1.1185371842796803,44.8801348637601,147.97879461925675,3,3,2
1806,43.816557530627215,57.70421696346644,66.8366855063235,34.42280169814994,0.0,50.17174214170157,35.78152958454129,2,6,0
3439,41.26471525523565,55.1273782093245,69.39677223862566,118.56033817350294,0.3025460601865559,35.29460860470583,114.48720134570172,2,10,0
1757,59.866358017617785,51.5515719396216,78.65293321994307,138.67788531034068,0.7953781750034202,39.178633364459536,155.46857847296428,1,5,0
3516,56.55759048318715,27.21545328780028,75.7932735507598,176.65062711245915,0.7815836412650641,38.20267485989879,102.91221803296904,2,8,3
2254,57.48113139695144,33.62562241761346,94.1701776062636,61.57822415482536,0.204459520636679,47.61430624060893,86.09328308550914,1,7,2
1870,90.204090775327,64.94177322366693,36.94131413291761,84.42664025503993,0.0,45.23684741379165,71.55475734552877,3,8,0
3065,55.30724698799257,61.1547766331026,47.96415736932511,163.55150497155702,0.4632866102456166,26.787662623363083,13.48522600521241,1,4,1
2411,76.56388283698115,39.97482207729797,96.30527889892647,100.14629833397188,0.0,53.53891859323426,150.6346102275468,1,4,0
3361,29.412569836358568,49.30608174100486,86.38084071284402,166.47671219852623,0.8341072061665962,30.19029081473925,45.902706041051765,1,3,0
3288,44.969222279110085,70.45064770307509,44.406101307303736,31.71020359745277,0.6833000450720077,32.50333049054086,2.915297625352736,1,2,1
3859,73.59450416721421,45.48529531410167,29.919578834647595,80.39761086664427,0.0,48.58663439077574,91.33606758532864,2,7,1
2174,48.74813744200955,35.50630520370119,85.09114347401847,117.8206291767188,0.8563316013580007,32.20543798747768,137.99564215882418,3,4,1
1543,60.59608355830566,63.191255617061046,26.225610639869306,139.15778280065874,0.2734220721711686,40.98824045016432,70.49716632359713,1,6,0
3105,26.21176214265344,56.00353783290163,41.06460524461416,133.92748273105258,0.0,52.008008194284514,72.6889792256409,1,5,3
2256,25.80717962617589,65.53165124625417,100.0,32.414623398767674,0.3362644101885739,37.45845469125613,55.77055265952518,1,3,0
2767,93.41885434995628,32.25415722898417,100.0,1.0,0.0,29.691748732805515,134.94518957508828,3,5,0
2766,33.13506809367617,53.743222843971154,69.24342356007536,146.64476775969044,0.0,41.93022132717943,157.26083432858294,1,8,4
2290,6.942188140950343,59.084093489469694,69.61092277824265,62.44163901880606,0.7793033314706965,57.03727154697238,129.56706605863528,1,5,4
3422,73.39179984855548,32.14388396488265,93.59288764390112,130.49756936659887,0.0,36.71433483747042,120.07329837922642,1,5,2
3528,62.13701186431342,50.19565061565428,75.2969794707221,119.6995286087504,0.8884770154990291,50.02579814271594,186.27592783772357,2,7,4
2344,73.81292549572683,65.3766372887266,47.25798901718811,51.59357010738367,0.3772492779236113,49.65573558793184,163.2457947486151,1,6,0
2526,71.77497239408372,67.16439602839908,50.23072702286616,95.69189479502528,0.9948685069443796,25.571114259423062,198.53391957332457,1,7,2
3895,60.16537279349179,56.76443952164716,41.92012372811556,80.62556683651547,0.0,10.047331092003835,103.33348777068926,2,5,0
3687,59.385351796170525,68.82718682562356,41.97164968105194,155.69311989911105,0.1737242603190743,34.31171412443409,89.31848457573071,1,6,2
3195,53.79412335220791,22.301404282933746,72.69248622766546,82.69478641099924,0.0,29.943049126818067,186.08463060675712,2,6,0
3421,70.94635413242897,50.50854085523506,77.18181285068567,109.21086147650468,0.5954179068945673,43.18255246583427,48.69690845538037,2,4,0
2678,80.42632103844903,66.58749599442069,0.0,108.89148998527172,0.5597378430564257,35.06900539023706,129.46141424433185,2,7,1
2287,13.27589253793407,43.13550125993577,96.88053852954788,95.31954883168169,1.3290096018097075,33.17459953846454,93.49645793582336,2,4,1
1436,51.481895608395504,63.33555683419839,61.84415738896601,29.006141786453554,0.3262242202972345,33.3748285369326,58.74940507969067,1,6,0
2728,66.1611559656229,42.672858798344606,29.6038382258292,26.099887234790785,0.7731205350160596,36.10237863883569,124.8350806121196,2,7,0
1238,53.72908629538856,31.17615997996561,71.3131592053829,16.44264176023256,0.0,41.607045512784616,188.1702022959261,2,7,4
3348,32.74448471913759,16.981347898236223,77.90169674324878,167.21422876172983,0.0,46.9857548086202,55.68807833182687,2,6,0
1110,48.511081684676654,21.95275490701754,51.83145237794952,121.02683529520348,0.270872097449323,36.70603544037457,45.56861396631875,1,5,2
3275,28.255081222743947,43.85298134309701,41.90303987186015,135.41331098286997,1.5556579951008145,38.72003024786605,80.7684933964383,1,2,0
1164,33.58635363296579,39.58099446255283,31.68704307925841,153.3998889029486,0.5395553721004872,60.92098571617909,0.0,2,6,0
1289,55.61983735470065,40.583991408732416,100.0,101.006056479043,0.2674091091249382,56.99742742198642,51.6936738435455,1,4,0
1253,92.44312394025266,59.57990252964653,100.0,78.24306260189829,2.157834179680306,44.81145890765187,63.41833674063794,2,8,4
3584,74.47137764837255,55.866918153990895,85.74348786021845,123.21602804133326,0.2894301087376104,42.14864709463865,53.655758385690994,1,6,4
2965,61.11208932006897,40.16468420807834,56.02090412351979,114.46694528214924,0.625100587035167,36.36215470390129,135.7933168582038,3,5,0
2289,27.93266787652253,72.63696520106825,91.58593200474697,70.66527056190637,0.0366453740578006,42.76994331119101,141.50588322476133,3,8,1
1745,60.35318040938246,35.07277277219931,44.96713364505082,128.62357058898678,0.7146878594208863,31.075350322843423,169.33903286426056,3,4,2
2207,35.96016624386489,57.4109587846328,77.0307623054651,175.80580901775215,2.6676122272997844,54.12096374677589,103.14725482709969,1,6,0
3420,23.47055743377834,32.31337678455728,57.24840124759794,142.08161278825375,0.0,40.83294637546808,99.97954070508648,3,9,0
2392,36.44569260495788,62.29887878952852,71.95018546197144,160.83617462489735,0.6173769334144679,44.01466858481545,127.83979734138904,2,3,0
3334,42.85941598386781,67.89966508890689,87.81204411084511,155.01964461393646,0.0,42.43826926616765,155.21072604098725,3,2,0
1991,54.16765615895105,24.662254430491075,84.70191687919579,171.6812509910473,0.3303983312751282,27.56326885811158,165.8123648580637,1,6,1
1840,45.72022311548982,45.34538441922645,63.54978659505977,38.88176925063805,0.7508098704529377,33.551910636065166,52.38008074347635,3,3,0
2150,33.060773033633446,53.65295306279517,51.55658238287898,80.33994981589049,0.17952812128687,28.888762335842245,107.8519585098384,2,5,0
2222,56.19641420454055,62.6716156367255,13.13447421984501,90.07154065595198,1.505262542327411,38.32863915837165,108.81063528193116,3,3,3
2744,73.23756605216381,56.22159336183186,84.9862671580426,80.3885194327988,0.0,44.57609741940372,101.60126716841089,3,10,0
3401,35.565248933254935,32.1835214012371,75.84662752523117,92.0425264231136,0.4620217779950964,46.28730548259637,73.2868988663906,2,4,1
1462,50.70527103943457,78.45933042159668,38.26336834967968,97.9696884160735,2.0289614212284315,47.76087372862565,83.60923448803209,1,10,2
2310,59.49396465759906,43.03128382826573,45.692543881629135,135.69387220450687,0.0,26.36595752662486,37.37944077572277,1,5,1
2436,55.651599009766,60.43795758640678,77.34873469857905,108.97070855244206,1.317103502168646,41.80321249177299,77.33176728645782,2,8,3
1158,59.47665841823575,51.64112707749455,47.04952345902588,128.68835549509504,0.9954541299085125,48.930774345656914,163.11389453358362,1,7,3
2912,94.62600292385264,69.87914135655556,84.1197276476912,117.1798767589108,1.491783857497162,31.549614882837243,8.175558071478676,2,5,2
3360,58.173056229613415,45.87732048995312,55.18242942607234,114.6132728077856,0.0,29.44155362566159,60.61692040947965,3,3,0
1678,85.04540886847246,47.7463551680261,47.56867484596858,179.4720641780849,0.8454761059426368,30.41085909994012,63.82474454689962,2,5,1
3849,37.84249478648364,36.17823464856618,57.51372017786967,1.0,1.3986176035909856,42.61577484065407,42.54005326559688,2,8,0
2873,43.839314316285176,31.33186249872916,100.0,134.43563722773848,1.521412695932084,19.17528023297329,176.91974922191392,3,6,0
1239,36.76427070463224,52.77065712171625,51.10123233270199,58.081905999959616,1.2034512058475182,34.49142529671338,81.92678354182691,2,7,2
3918,63.37309609515813,21.89838044068075,57.30708077125716,142.05206384808096,1.800313613654766,41.86161955581734,47.240702768441366,2,3,3
2092,49.25555526980317,71.30756430906595,100.0,43.04692461918245,0.6074699200752457,47.89732124632008,75.97282871966121,1,4,0
3871,37.25384505942411,40.46688351776665,96.44901784596982,183.7818146922781,0.7287825466384642,33.205804390571096,59.44973802680562,2,6,0
1101,21.692585158991715,39.39661148018977,55.30359237729999,82.94535339291959,0.0,54.729835776298295,54.67461095336148,2,9,0
1316,50.420076832655184,56.24669057152179,87.90850201351026,23.173465480898088,1.02724941249131,20.84130973691552,62.38827317362787,3,3,4
2024,92.84540717223727,61.7538449719791,70.81597091727178,103.23956750616904,2.140837645182838,37.565189303671,125.31817355310314,1,4,1
3747,54.82643869833562,44.24187888003826,67.5171415551992,120.94558056863931,0.9878514444739304,58.53834157502221,41.93265646413763,1,3,0
1768,85.4160127127102,69.55261897902139,77.05085548023357,103.17709522804688,0.6331476715399895,31.12198619662346,148.19756255273558,1,2,0
2345,68.99108270882647,40.19152417511636,58.71742839140838,130.8714315463662,0.5922250768231042,31.936687811203896,150.15685016527829,1,5,0
1262,48.809492878764,50.69004120879911,89.33099966664398,174.6854879502767,0.4374648941702678,50.452075820322506,91.94362566569994,1,5,1
2452,84.04429889270476,42.53641252536179,81.88337313568728,60.33894013964828,0.5983268830143997,59.212374170896126,120.54604969408857,1,5,3
3835,45.13232041249964,52.76463596117155,87.66263658868132,27.803553875388644,0.0,43.67046792929968,114.62992228704152,2,4,0
1196,57.706347594576734,21.799849491383544,66.26360767087527,23.51255224979542,0.8545740739701423,34.651456772132995,81.83754088735847,1,5,4
2776,23.599549775585885,61.73944739474777,85.06183590705908,110.82773691891028,0.0563479479555397,40.16206599484052,99.81644557597424,2,3,0
3842,19.66714901158418,32.05163107074971,87.98998744062229,51.2233532192684,0.6572196336957816,36.02259715754468,147.40750059010554,1,9,3
2736,17.673787831268243,64.36759446662401,28.205968166795827,1.0,1.075639609081286,40.09511839940994,29.387068629109976,1,5,1
1180,100.0,57.734421326659344,91.9178546596529,77.09315050791402,0.7689121245772342,52.9963128530344,167.74464657609195,2,7,0
3923,46.10605407766637,59.66185651775163,42.8062831161583,106.69709414760068,0.4734793092847106,49.79035825467517,53.86257182178152,2,5,3
1341,33.555592088671375,60.591183707226975,46.85275240272125,53.27030525507645,0.2316074406217477,51.52934176974773,104.58594748741828,1,5,0
2100,56.929769517959855,51.084184480764335,34.82282013039958,70.84171413720219,0.5275490284959368,45.282699389151055,104.25979649853936,1,8,0
2544,40.85807486827456,41.03498475117714,100.0,1.0,1.2778016506431236,26.484525457357663,119.8135781793043,1,5,0
1749,37.76964394016103,71.4328656172035,57.345273472866594,65.89626009881084,0.6022074268430089,49.89599329590471,134.76337501261185,2,7,0
3756,40.966810476807545,34.36592617929127,100.0,161.77158878784005,0.9391296841916664,22.810900439711187,128.3060473474954,2,8,0
1663,49.34493459568003,55.600228395670975,91.60620961746592,82.75084190214663,0.0,42.16305411248317,64.65732992428282,3,4,0
1481,47.44164817038467,45.46729119526068,87.3304400414676,129.19185407695295,0.3342035656144752,36.81819282473317,114.3139111540942,2,1,0
3139,25.217858486921983,39.61473838649309,29.570702748861383,73.10280168334299,0.0,44.24919602393684,76.09266386468607,3,7,1
1872,34.03405510923093,52.36642158940654,86.66569708642227,38.6085716971504,0.5796303784361941,44.11360277569708,116.727881726894,1,6,3
2454,100.0,54.44865407795458,95.5406191099987,159.32077952588045,0.556787208392952,33.08787562208883,22.17315328991876,1,5,0
3953,59.33341963932162,39.25139767363842,46.53832235647288,79.88449886236387,0.9903479442107144,36.80487550080965,62.362125157144696,1,4,0
1550,37.92029626568359,49.462616319403054,84.54454426570906,1.0,1.3110669163389113,37.79790470365923,110.7772817504976,3,12,2
3021,51.198652605326565,49.13138375184637,10.372157532674096,127.73193540659037,0.2766559561507099,48.71844569874091,210.6638959005652,3,2,0
3709,42.97171528572535,38.39816233949855,100.0,156.3196724861033,1.111968118463269,41.49872197935274,59.64559701312092,2,5,4
1743,37.50362844608642,54.8251781206475,30.800293360993315,26.984878239538872,1.335269592599002,46.16025708747672,149.5823189130401,2,6,2
3416,55.42990621651296,59.66893148622765,77.37852448343541,67.88837607780053,0.0,35.13507384454515,117.37627470133556,1,9,2
3638,68.82621161534966,34.88132456857691,41.60910238105427,87.41106630368104,0.2962849688402942,31.003813424542106,183.8317670318482,2,7,3
3567,30.083692104195418,66.315656392368,100.0,109.2384325124512,0.0,54.318890637745135,134.75822915755333,1,7,0
3293,51.70636285130048,27.557617802530253,90.12333476830814,158.86043937084574,0.0,44.5170020097594,151.7782533888705,2,4,0
2910,52.85886189527413,37.64697544061226,89.57899719442527,65.15292699309516,1.4257839239821624,69.79854516737147,50.46763449539704,3,5,2
1791,58.59236438265172,58.79248700589175,67.78639463542468,141.13412132870718,0.8142599027350983,51.926062049773165,149.49754272000538,1,4,0
3121,98.25230843225832,29.291019411505232,98.50626381678012,120.66860145651978,0.0,38.230999095091576,58.61343051517085,2,7,0
2447,39.42766636500487,36.826051207648,89.40571261810265,138.6773807553509,0.9907918404990426,45.34062956316952,69.79308566241912,1,4,4
1248,36.93341534852576,39.002657043350055,86.0575308752794,50.44544323341932,0.0358354783222285,26.75138696149761,61.59028824972589,2,6,0
1830,44.364307822789854,57.21362139123343,59.10588757573452,67.34313050350295,0.0,36.91743370246613,114.35503187006296,1,4,2
2125,82.66863064602191,54.61514980101671,100.0,86.01936400476616,0.744823470673587,48.235461198419735,64.26935939378517,2,7,0
3721,89.08314867500573,43.49189805531216,62.26225285181927,89.31148759688256,1.113348805525164,28.74129172854876,142.27302664871837,1,8,0
1627,30.207903594828384,37.48515431762627,79.33834208529422,109.24812936710433,0.4147839223514621,36.93406925321618,16.039595497310785,2,4,1
1348,21.850724512468894,73.85873108926776,100.0,137.48833142445926,0.4684688650813925,49.240981288407895,187.91360789376392,1,3,3
1279,51.39604169980038,51.19396793564054,39.77003221900985,76.8631676001831,0.6913178747096149,41.75365240655334,37.02186355651293,3,8,0
2784,65.20111927379205,35.3225068120009,100.0,140.38697779920756,0.4638114424373378,46.208299452898665,61.54749462066468,2,8,1
3281,15.483865424188068,40.38378100192467,62.08301135164376,206.76605619879788,0.0,42.45528172056168,61.65293688084686,2,2,0
1656,51.184368680289765,55.46210444081992,100.0,165.24813443952092,1.630348277973129,40.486680431627526,85.42968193255534,2,4,0
2214,67.89848753888883,22.109948425099137,59.82564084066572,94.39367781943275,0.0,59.01765708701544,121.1729165915195,2,2,0
1839,69.68644796953167,35.47931362234632,55.54716353210892,50.058956533297525,0.7762508583496662,47.37934926262155,50.83116385256601,2,2,0
3625,58.19525591918995,75.73861446699041,95.54906941695354,208.86601905211103,0.0,20.499220734756197,89.85455107083695,1,5,2
3589,33.99922871204707,67.79218211063449,52.50997978244091,84.6211305218128,0.0,41.15025566342807,162.30294624601157,1,8,0
3351,71.19872768093244,59.20656283684863,32.319354490401544,32.93701363816311,1.3371593352047149,26.40031786327726,61.70579658396897,2,5,0
2710,30.50941390658717,49.41885657515685,48.05956607842737,72.27033797837241,0.9403597863098002,48.71353675731017,111.3291964513654,1,8,1
3024,23.82359201761776,26.00907856708533,46.232732664618624,146.12405851165545,1.219518724003387,47.15864629571147,83.18398140852395,2,0,4
1977,40.95387361501847,57.593614839588895,78.02493909215057,183.7135383035565,1.050212103569946,47.8849894735102,111.44246040479536,1,2,4
1446,63.39345097660077,32.88487235370893,47.54931934188854,13.028737788386096,1.8734478533289696,44.70571459400298,159.81304941534376,1,4,1
1618,64.51533247797384,45.73767353106804,100.0,41.40843497637374,0.8925328876039011,48.90408005186841,117.04353956731404,1,3,2
2475,34.3020337383552,62.68704308844392,67.61647272008294,118.14978517163436,0.0,30.353424111049435,91.53931709172268,2,9,2
2779,41.4139555096548,33.57094221735793,64.30572552190914,119.49727996917184,0.0542886086243599,40.561839183923205,79.84538551229952,1,1,0
3518,5.6139925450493,59.39807545005414,100.0,139.2563292730027,0.1753509400353244,46.96631501217747,92.5423005516378,3,4,4
2245,37.01444909867986,50.37816301310123,87.47382679293553,181.09368738925255,0.4979593940096438,35.52637050838784,115.32281603247844,1,1,0
3996,51.54961037037725,52.57203976385586,72.54075133833561,40.94032302852509,0.0,49.84950103005851,77.96041519940431,3,9,0
3553,87.41930350743564,47.41056298563748,83.17453478409382,158.80054925988532,1.6544339263341232,35.073451467865965,120.10822782863974,2,3,0
1548,45.93909227914015,71.99811288917904,49.55270394653736,137.30119764914082,0.6173840744016929,39.90917205904314,178.46205906423543,3,4,0
3211,24.99184532060565,51.607548728893946,85.57360076033271,149.7763345837057,0.3964078767340025,31.65623688245262,117.98828520830098,2,1,0
2624,36.63711828922012,61.57694265853492,51.70356728960285,167.63795153073815,1.016996227441443,36.6066415558394,142.92294213195152,1,5,0
1264,29.512247173314204,67.59135267901168,77.70730159097053,61.676678449010616,0.1139389889279136,30.752881195988284,95.01198623428668,2,3,0
2398,30.56771922978697,35.53699892865133,73.55944781276166,174.92731803349267,0.0,49.67429419154058,87.61942317792744,2,5,0
3354,22.680885775989317,67.433893962585,89.26158989218067,168.48905509811894,0.9290188502342286,37.832849886135726,179.3098632539565,1,5,4
2816,32.17615549169425,46.28371372640436,73.78518490180046,83.04558527365865,0.0,35.480638619940095,145.2374901629412,3,4,1
1354,46.80122940073146,51.15734744326575,88.36191862503044,108.41152705918472,0.361851391265735,37.8047341755286,152.0956302088739,2,7,0
2076,40.12486833677375,51.69710685579534,100.0,84.48019317622432,0.0546610911585099,47.824660218746736,97.91962523148032,1,2,0
1209,60.30095372612096,63.50597882592595,68.4181510025771,112.3635726054378,1.4088341428427915,67.00866469549595,86.85754669198136,1,6,0
1614,27.49021905403247,55.93729671643885,100.0,6.337994409042409,1.5900306426637305,44.27837860536044,172.66985529073384,1,9,0
3091,56.5348952920464,22.68859583296976,43.739059281100815,124.55019729788768,0.4890184232701434,20.15871933242391,102.7319720822519,2,2,0
3100,66.35779316050058,51.02108403872931,74.16213181442868,90.06654330885485,0.6613791107955105,40.20841482137772,135.48005107007398,2,6,0
2499,70.48125051622925,17.454838734114468,0.6546265016520891,162.36518253323388,0.5848275063304748,45.36290062565469,145.2074797425791,1,2,0
2136,69.28174336576714,44.17635419717692,82.9036009896595,76.22327766323227,0.8378989323892965,40.68823657704649,10.008023230578118,1,5,0
3881,5.235375333500556,13.94497098349204,16.088865574874184,104.1672675487546,0.6162131935122006,41.303572026571096,94.72573164211116,2,8,0
